================================================================================
  P50-CriticalImportScan v2.0.0
  Audit Standard : ISO/IEC 25010 | SOC 2 Type II | ISAE 3402
  Scan ID        : C806E108
  Timestamp (UTC): 2026-06-29T04:38:04.364465Z
  Host           : DESKTOP-6EKENHE
  Python         : 3.11.9
  Platform       : Windows-10-10.0.26200-SP0
  Git Commit     : fc6b401 (master)
  Project Root   : E:\full_erp_accounting_engine
================================================================================

── RINGKASAN ──────────────────────────────────────────────────────────────────
  Total Modul    : 1069
  Berhasil       : 1069
  Gagal          : 0
  Warning        : 0
  Durasi         : 38.34 detik
  Pass Rate      : 100.0%
  Status         : ✅ LULUS
  Exit Code      : 0

── RINGKASAN PER LAYER ─────────────────────────────────────────────────────────
  ✅ Core Domain                     311/311 (100.0%)
  ✅ Port Interface                  57/57 (100.0%)
  ✅ Application Service             252/252 (100.0%)
  ✅ Infrastructure                  425/425 (100.0%)
  ✅ Composition Root                24/24 (100.0%)

── DETAIL SEMUA MODUL ──────────────────────────────────────────────────────────
    No  Status    Layer                   Label                                              ms
   718  ✅ OK      Infrastructure          infrastructure/persistence_orm/coretax_submission_log_table     0.3
   719  ✅ OK      Infrastructure          infrastructure/persistence_orm/coretax_webhook_inbound_table     0.4
   720  ✅ OK      Infrastructure          infrastructure/persistence_orm/cost_card_table     0.2
   721  ✅ OK      Infrastructure          infrastructure/persistence_orm/customer_table     0.5
   722  ✅ OK      Infrastructure          infrastructure/persistence_orm/dead_letter_table     0.2
   723  ✅ OK      Infrastructure          infrastructure/persistence_orm/delivery_order_lines_table     0.2
   724  ✅ OK      Infrastructure          infrastructure/persistence_orm/delivery_order_table     0.9
   725  ✅ OK      Infrastructure          infrastructure/persistence_orm/depreciation_schedule_table     0.2
   726  ✅ OK      Infrastructure          infrastructure/persistence_orm/derivative_instrument_table     0.2
   727  ✅ OK      Infrastructure          infrastructure/persistence_orm/disposal_table     0.2
   728  ✅ OK      Infrastructure          infrastructure/persistence_orm/employee_table     0.3
   729  ✅ OK      Infrastructure          infrastructure/persistence_orm/equity_tables      0.2
   730  ✅ OK      Infrastructure          infrastructure/persistence_orm/event_store_table     0.3
   731  ✅ OK      Infrastructure          infrastructure/persistence_orm/exchange_rate_table     0.5
   732  ✅ OK      Infrastructure          infrastructure/persistence_orm/fair_value_hierarchy_table     0.7
   733  ✅ OK      Infrastructure          infrastructure/persistence_orm/fiscal_period_table     0.3
   734  ✅ OK      Infrastructure          infrastructure/persistence_orm/fixed_asset_schedule_table     0.4
   735  ✅ OK      Infrastructure          infrastructure/persistence_orm/fixed_asset_table     0.3
   736  ✅ OK      Infrastructure          infrastructure/persistence_orm/general_ledger_table     0.2
   737  ✅ OK      Infrastructure          infrastructure/persistence_orm/goods_receipt_line_table     0.2
   738  ✅ OK      Infrastructure          infrastructure/persistence_orm/goods_receipt_note_table     0.3
   739  ✅ OK      Infrastructure          infrastructure/persistence_orm/goodwill_impairment_table     0.4
   740  ✅ OK      Infrastructure          infrastructure/persistence_orm/goodwill_table     0.2
   741  ✅ OK      Infrastructure          infrastructure/persistence_orm/hash_chain_table     0.2
   742  ✅ OK      Infrastructure          infrastructure/persistence_orm/hedge_instrument_table     0.2
   743  ✅ OK      Infrastructure          infrastructure/persistence_orm/hedged_item_table     0.2
   744  ✅ OK      Infrastructure          infrastructure/persistence_orm/hedging_relationship_table     0.3
   745  ✅ OK      Infrastructure          infrastructure/persistence_orm/iam_permission_table     0.8
   746  ✅ OK      Infrastructure          infrastructure/persistence_orm/iam_role_table     0.6
   747  ✅ OK      Infrastructure          infrastructure/persistence_orm/iam_session_table     0.9
   748  ✅ OK      Infrastructure          infrastructure/persistence_orm/iam_user_table     0.5
   749  ✅ OK      Infrastructure          infrastructure/persistence_orm/intangible_asset_table     0.3
   750  ✅ OK      Infrastructure          infrastructure/persistence_orm/intangible_revaluation_table     0.2
   751  ✅ OK      Infrastructure          infrastructure/persistence_orm/integrity_check_result_table     0.2
   752  ✅ OK      Infrastructure          infrastructure/persistence_orm/inventory_fifo_layer_table     0.3
   753  ✅ OK      Infrastructure          infrastructure/persistence_orm/inventory_item_table     0.2
   754  ✅ OK      Infrastructure          infrastructure/persistence_orm/inventory_movement_table     0.3
   755  ✅ OK      Infrastructure          infrastructure/persistence_orm/inventory_stock_card_table     0.4
   756  ✅ OK      Infrastructure          infrastructure/persistence_orm/journal_header_table     0.2
   757  ✅ OK      Infrastructure          infrastructure/persistence_orm/journal_line_partitioned_table     0.3
   758  ✅ OK      Infrastructure          infrastructure/persistence_orm/journal_line_table     0.3
   759  ✅ OK      Infrastructure          infrastructure/persistence_orm/journal_line_template_table     0.2
   760  ✅ OK      Infrastructure          infrastructure/persistence_orm/ledger_entry_partitioned_table     0.2
   761  ✅ OK      Infrastructure          infrastructure/persistence_orm/ledger_entry_table     0.2
   762  ✅ OK      Infrastructure          infrastructure/persistence_orm/ledger_entry_template_table     0.2
   763  ✅ OK      Infrastructure          infrastructure/persistence_orm/legal_entity_branch_table     0.2
   764  ✅ OK      Infrastructure          infrastructure/persistence_orm/legal_entity_table     0.2
   765  ✅ OK      Infrastructure          infrastructure/persistence_orm/login_attempt_orm_table     0.2
   766  ✅ OK      Infrastructure          infrastructure/persistence_orm/login_attempt_table     0.9
   767  ✅ OK      Infrastructure          infrastructure/persistence_orm/machine_table      0.2
   768  ✅ OK      Infrastructure          infrastructure/persistence_orm/manufacturing_cost_card_table     0.2
   769  ✅ OK      Infrastructure          infrastructure/persistence_orm/manufacturing_routing_table     0.3
   770  ✅ OK      Infrastructure          infrastructure/persistence_orm/manufacturing_wip_table     0.3
   771  ✅ OK      Infrastructure          infrastructure/persistence_orm/manufacturing_work_order_table     0.2
   772  ✅ OK      Infrastructure          infrastructure/persistence_orm/outbox_checkpoint_table     0.2
   773  ✅ OK      Infrastructure          infrastructure/persistence_orm/outbox_dead_letter_table     0.2
   774  ✅ OK      Infrastructure          infrastructure/persistence_orm/outbox_kafka_partition_checkpoint_table     0.2
   775  ✅ OK      Infrastructure          infrastructure/persistence_orm/outbox_message_table     0.7
   776  ✅ OK      Infrastructure          infrastructure/persistence_orm/outbox_relay_checkpoint_table     0.2
   777  ✅ OK      Infrastructure          infrastructure/persistence_orm/outbox_relay_metrics_table     0.2
   778  ✅ OK      Infrastructure          infrastructure/persistence_orm/outbox_table       0.6
   779  ✅ OK      Infrastructure          infrastructure/persistence_orm/payroll_detail_table     0.2
   780  ✅ OK      Infrastructure          infrastructure/persistence_orm/payroll_payslip_orm_table     0.3
   781  ✅ OK      Infrastructure          infrastructure/persistence_orm/payroll_payslip_table     0.8
   782  ✅ OK      Infrastructure          infrastructure/persistence_orm/payroll_run_table     0.2
   783  ✅ OK      Infrastructure          infrastructure/persistence_orm/payslip_table      0.2
   784  ✅ OK      Infrastructure          infrastructure/persistence_orm/petty_cash_fund_table     0.2
   785  ✅ OK      Infrastructure          infrastructure/persistence_orm/project_table      0.2
   786  ✅ OK      Infrastructure          infrastructure/persistence_orm/projection_checkpoint_table     0.2
   787  ✅ OK      Infrastructure          infrastructure/persistence_orm/projection_read_models     0.2
   788  ✅ OK      Infrastructure          infrastructure/persistence_orm/purchase_order_lines_table     0.3
   789  ✅ OK      Infrastructure          infrastructure/persistence_orm/purchase_order_table     0.3
   790  ✅ OK      Infrastructure          infrastructure/persistence_orm/report_definition_table     0.4
   791  ✅ OK      Infrastructure          infrastructure/persistence_orm/report_output_table     0.2
   792  ✅ OK      Infrastructure          infrastructure/persistence_orm/report_schedule_table     0.2
   793  ✅ OK      Infrastructure          infrastructure/persistence_orm/retainer_contract_table     0.2
   794  ✅ OK      Infrastructure          infrastructure/persistence_orm/revaluation_table     0.2
   795  ✅ OK      Infrastructure          infrastructure/persistence_orm/routing_step_table     0.5
   796  ✅ OK      Infrastructure          infrastructure/persistence_orm/saga_orchestration_table     0.2
   797  ✅ OK      Infrastructure          infrastructure/persistence_orm/saga_state_table     0.2
   798  ✅ OK      Infrastructure          infrastructure/persistence_orm/salary_component_table     0.3
   799  ✅ OK      Infrastructure          infrastructure/persistence_orm/sales_invoice_table     0.3
   800  ✅ OK      Infrastructure          infrastructure/persistence_orm/sales_order_line_table     0.2
   801  ✅ OK      Infrastructure          infrastructure/persistence_orm/sales_order_lines_table     0.2
   802  ✅ OK      Infrastructure          infrastructure/persistence_orm/sales_order_table     0.2
   803  ✅ OK      Infrastructure          infrastructure/persistence_orm/snapshot_store_table     0.3
   804  ✅ OK      Infrastructure          infrastructure/persistence_orm/stock_card_table     0.3
   805  ✅ OK      Infrastructure          infrastructure/persistence_orm/stock_opname_line_table     0.3
   806  ✅ OK      Infrastructure          infrastructure/persistence_orm/stock_opname_lines_table     0.2
   807  ✅ OK      Infrastructure          infrastructure/persistence_orm/stock_opname_table     0.3
   808  ✅ OK      Infrastructure          infrastructure/persistence_orm/supplier_table     0.2
   809  ✅ OK      Infrastructure          infrastructure/persistence_orm/system_setting_table     0.2
   810  ✅ OK      Infrastructure          infrastructure/persistence_orm/tax_settlement_table     0.2
   811  ✅ OK      Infrastructure          infrastructure/persistence_orm/tax_transaction_table     0.2
   812  ✅ OK      Infrastructure          infrastructure/persistence_orm/time_entry_table     0.2
   813  ✅ OK      Infrastructure          infrastructure/persistence_orm/umkm_business_profile_alias_table     0.2
   814  ✅ OK      Infrastructure          infrastructure/persistence_orm/umkm_business_profile_table     0.2
   815  ✅ OK      Infrastructure          infrastructure/persistence_orm/umkm_journal_table     0.2
   816  ✅ OK      Infrastructure          infrastructure/persistence_orm/umkm_transaction_table     0.2
   817  ✅ OK      Infrastructure          infrastructure/persistence_orm/unit_of_work       0.9
   818  ✅ OK      Infrastructure          infrastructure/persistence_orm/warehouse_table     0.3
   819  ✅ OK      Infrastructure          infrastructure/persistence_orm/work_order_table     0.3
   820  ✅ OK      Infrastructure          infrastructure/security/api_key_validator         1.2
   821  ✅ OK      Infrastructure          infrastructure/security/audit_log_security_events    63.4
   822  ✅ OK      Infrastructure          infrastructure/security/authority_matrix          0.3
   823  ✅ OK      Infrastructure          infrastructure/security/digital_signature_verifier     2.5
   824  ✅ OK      Infrastructure          infrastructure/security/digital_signer_rsa_pss     0.2
   825  ✅ OK      Infrastructure          infrastructure/security/field_decryption_service     1.4
   826  ✅ OK      Infrastructure          infrastructure/security/field_encryption_aes256_gcm     0.2
   827  ✅ OK      Infrastructure          infrastructure/security/hashing_service_sha3_256     1.3
   828  ✅ OK      Infrastructure          infrastructure/security/hsm_pkcs11_signing_adapter     0.7
   829  ✅ OK      Infrastructure          infrastructure/security/jwt_issuer                0.2
   830  ✅ OK      Infrastructure          infrastructure/security/jwt_revocation_list       0.2
   831  ✅ OK      Infrastructure          infrastructure/security/jwt_validator             3.4
   832  ✅ OK      Infrastructure          infrastructure/security/key_rotation_scheduler_vault    38.9
   833  ✅ OK      Infrastructure          infrastructure/security/mtls_certificate_loader     2.2
   834  ✅ OK      Infrastructure          infrastructure/security/mtls_certificate_renewer     2.7
   835  ✅ OK      Infrastructure          infrastructure/security/rbac_enforcer_unified     0.5
   836  ✅ OK      Infrastructure          infrastructure/security/security_exceptions       1.5
   837  ✅ OK      Infrastructure          infrastructure/security/securitykey_management_vault     0.7
   838  ✅ OK      Infrastructure          infrastructure/security/sod_constraint_checker     1.6
   839  ✅ OK      Infrastructure          infrastructure/security/vault_dynamic_secret_provider     1.7
   840  ✅ OK      Infrastructure          infrastructure/telemetry/alert_manager_router     0.4
   841  ✅ OK      Infrastructure          infrastructure/telemetry/alert_manager_trigger     0.7
   842  ✅ OK      Infrastructure          infrastructure/telemetry/alert_sla_breach         4.5
   843  ✅ OK      Infrastructure          infrastructure/telemetry/audit_chain_length_metrics     2.3
   844  ✅ OK      Infrastructure          infrastructure/telemetry/coretax_api_latency_metrics     1.8
   845  ✅ OK      Infrastructure          infrastructure/telemetry/correlation_id_injector     1.3
   846  ✅ OK      Infrastructure          infrastructure/telemetry/gl_balance_total_metrics     2.6
   847  ✅ OK      Infrastructure          infrastructure/telemetry/jaeger_exporter          2.0
   848  ✅ OK      Infrastructure          infrastructure/telemetry/journal_posting_latency_metrics     1.9
   849  ✅ OK      Infrastructure          infrastructure/telemetry/opentelemetry_setup     79.8
   850  ✅ OK      Infrastructure          infrastructure/telemetry/prometheus_registry      0.6
   851  ✅ OK      Infrastructure          infrastructure/telemetry/slo_monitor_bank_reconciliation     2.3
   852  ✅ OK      Infrastructure          infrastructure/telemetry/slo_monitor_period_close     1.7
   853  ✅ OK      Infrastructure          infrastructure/telemetry/structured_json_logging     0.7
   854  ✅ OK      Infrastructure          infrastructure/telemetry/telemetry_exceptions     1.3
   855  ✅ OK      Infrastructure          adapters/coretax_djp/api_oauth2_client          484.3
   856  ✅ OK      Infrastructure          adapters/coretax_djp/audit_logger                13.8
   857  ✅ OK      Infrastructure          adapters/coretax_djp/coretax_exceptions           2.4
   858  ✅ OK      Infrastructure          adapters/coretax_djp/e_bupot_generator            0.6
   859  ✅ OK      Infrastructure          adapters/coretax_djp/e_meterai_integrator         0.7
   860  ✅ OK      Infrastructure          adapters/coretax_djp/faktur_keluaran_generator     0.4
   861  ✅ OK      Infrastructure          adapters/coretax_djp/faktur_masukan_processor     0.5
   862  ✅ OK      Infrastructure          adapters/coretax_djp/health_dashboard             0.5
   863  ✅ OK      Infrastructure          adapters/coretax_djp/nsfp_manager                 0.4
   864  ✅ OK      Infrastructure          adapters/coretax_djp/ntpn_validator               0.4
   865  ✅ OK      Infrastructure          adapters/coretax_djp/spt_masa_pph_21_builder      3.3
   866  ✅ OK      Infrastructure          adapters/coretax_djp/spt_masa_pph_23_builder      2.5
   867  ✅ OK      Infrastructure          adapters/coretax_djp/spt_masa_ppn_builder         0.4
   868  ✅ OK      Infrastructure          adapters/coretax_djp/spt_tahunan_badan_builder     0.5
   869  ✅ OK      Infrastructure          adapters/coretax_djp/webhook_receiver            12.3
   870  ✅ OK      Infrastructure          adapters/dependency_provider                      1.6
   871  ✅ OK      Infrastructure          adapters/primary_api/batch_job_scheduler_adapter    12.9
   872  ✅ OK      Infrastructure          adapters/primary_api/cli_command_adapter         75.3
   873  ✅ OK      Infrastructure          adapters/primary_api/common/fastapi_audit_middleware     3.0
   874  ✅ OK      Infrastructure          adapters/primary_api/common/fastapi_auth_jwt_middleware     1.7
   875  ✅ OK      Infrastructure          adapters/primary_api/common/fastapi_rate_limit_middleware     1.2
   876  ✅ OK      Infrastructure          adapters/primary_api/common/fastapi_request_id_middleware     0.3
   877  ✅ OK      Infrastructure          adapters/primary_api/graphql_adapter_schema     206.0
   878  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_ap_router      1858.5
   879  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_approval_router     1.6
   880  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_ar_router         0.9
   881  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_audit_router      0.9
   882  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_bank_cash_router     1.4
   883  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_budget_router     1.0
   884  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_capital_router     0.5
   885  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_coa_router        1.2
   886  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_consolidation_router     1.0
   887  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_currency_exchange_router     1.4
   888  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_customer_router     0.7
   889  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_document_router     0.7
   890  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_employee_router     0.7
   891  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_fiscal_period_router     0.8
   892  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_fixed_asset_router     1.2
   893  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_forex_router      1.2
   894  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_goodwill_router     0.8
   895  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_hedge_router      0.5
   896  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_iam_router        0.8
   897  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_intangible_asset_router     0.9
   898  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_inventory_router     0.5
   899  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_journal_router     0.5
   900  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_ledger_router     0.6
   901  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_legal_entity_router     0.5
   902  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_maintenance_router     0.5
   903  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_manufacturing_router     0.6
   904  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_payment_router     0.6
   905  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_payroll_router     0.6
   906  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_project_router     0.4
   907  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_purchase_sales_router     0.2
   908  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_report_router     0.4
   909  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_supplier_router     0.6
   910  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_system_settings_router     0.3
   911  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_tax_coretax_router     0.6
   912  ✅ OK      Infrastructure          adapters/primary_api/v1/fastapi_umkm_router       0.4
   913  ✅ OK      Infrastructure          adapters/primary_api/webhook_receiver_adapter     0.6
   914  ✅ OK      Infrastructure          adapters/secondary_impl/bank_api_payments_adapter     2.1
   915  ✅ OK      Infrastructure          adapters/secondary_impl/bank_mt940_parser_adapter     1.6
   916  ✅ OK      Infrastructure          adapters/secondary_impl/bank_statement_import_adapter     2.0
   917  ✅ OK      Infrastructure          adapters/secondary_impl/consolidation_group_report_adapter     1.4
   918  ✅ OK      Infrastructure          adapters/secondary_impl/core_tax_adapter_impl     4.4
   919  ✅ OK      Infrastructure          adapters/secondary_impl/coretax_authority_adapter     1.6
   920  ✅ OK      Infrastructure          adapters/secondary_impl/email_smtp_notification     9.8
   921  ✅ OK      Infrastructure          adapters/secondary_impl/encryption_key_vault_impl     1.8
   922  ✅ OK      Infrastructure          adapters/secondary_impl/glacier_cold_storage_adapter     1.2
   923  ✅ OK      Infrastructure          adapters/secondary_impl/hash_chain_service_impl     0.9
   924  ✅ OK      Infrastructure          adapters/secondary_impl/hashicorp_vault_adapter     0.9
   925  ✅ OK      Infrastructure          adapters/secondary_impl/hsm_pkcs11_signing_adapter     1.5
   926  ✅ OK      Infrastructure          adapters/secondary_impl/kafka_consumer_wrapper     1.0
   927  ✅ OK      Infrastructure          adapters/secondary_impl/kafka_dead_letter_handler     1.0
   928  ✅ OK      Infrastructure          adapters/secondary_impl/kafka_event_consumer_impl     1.1
   929  ✅ OK      Infrastructure          adapters/secondary_impl/kafka_event_publisher_impl     1.4
   930  ✅ OK      Infrastructure          adapters/secondary_impl/kafka_producer_wrapper     0.7
   931  ✅ OK      Infrastructure          adapters/secondary_impl/minio_evidence_store      0.9
   932  ✅ OK      Infrastructure          adapters/secondary_impl/pagerduty_incident_adapter     1.2
   933  ✅ OK      Infrastructure          adapters/secondary_impl/postgres_audit_append_only_store     0.9
   934  ✅ OK      Infrastructure          adapters/secondary_impl/postgres_connection_pool_manager     0.8
   935  ✅ OK      Infrastructure          adapters/secondary_impl/postgres_read_replica_router     0.9
   936  ✅ OK      Infrastructure          adapters/secondary_impl/postgres_snapshot_store_impl     0.8
   937  ✅ OK      Infrastructure          adapters/secondary_impl/redis_cache_adapter_impl     1.9
   938  ✅ OK      Infrastructure          adapters/secondary_impl/s3_file_storage_adapter_impl     1.6
   939  ✅ OK      Infrastructure          adapters/secondary_impl/saga_state_store_adapter     1.6
   940  ✅ OK      Infrastructure          adapters/secondary_impl/slack_alert_adapter       0.9
   941  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_account_repository_impl     1.6
   942  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_aml_repository_impl     1.3
   943  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_analytics_export_impl     0.9
   944  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_ap_repository_impl     1.1
   945  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_approval_repository_impl     1.6
   946  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_ar_repository_impl     1.4
   947  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_audit_event_adapter     3.1
   948  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_audit_repository     2.6
   949  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_audit_repository_port_impl     2.6
   950  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_balance_sheet_repository     2.6
   951  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_bank_cash_repository_impl     3.2
   952  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_bill_of_materials_repository_impl     4.3
   953  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_budget_repository_impl     1.8
   954  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_cache_repository     1.4
   955  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_cash_book_repository     3.6
   956  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_cash_flow_repository     2.1
   957  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_consolidation_repository_impl     6.3
   958  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_core_tax_port_impl     6.2
   959  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_cqrs_query_handler_impl     2.2
   960  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_customer_category_adapter     3.8
   961  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_customer_repository_impl     3.9
   962  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_customer_supplier_repository_port_impl     5.5
   963  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_employee_repository_impl     4.0
   964  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_event_publisher_port_impl     2.9
   965  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_event_status_adapter     4.2
   966  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_file_storage_port_impl     5.2
   967  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_file_storage_status_adapter     3.5
   968  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_fiscal_period_repository_impl     3.1
   969  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_fixed_asset_repository_impl     2.2
   970  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_forex_repository_impl     5.8
   971  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_general_ledger_repository_impl     1.2
   972  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_goods_receipt_repository_impl     2.5
   973  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_goodwill_repository_impl     2.4
   974  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_hedge_repository_impl     3.4
   975  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_iam_user_repository_impl    20.6
   976  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_income_statement_repository     2.5
   977  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_intangible_asset_repository_impl     4.3
   978  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_inventory_repository_impl     2.0
   979  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_journal_repository_impl     1.4
   980  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_ledger_repository_impl     2.4
   981  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_legal_entity_repository_impl     2.1
   982  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_manufacturing_repository_impl     2.1
   983  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_notification_channel_adapter     2.7
   984  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_notification_port_impl     2.1
   985  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_outbox_repository_impl     1.7
   986  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_payroll_repository_impl     1.4
   987  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_project_repository_impl     6.9
   988  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_purchase_order_repository_impl     4.5
   989  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_read_model_projection_impl     1.5
   990  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_report_repositories     2.3
   991  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_report_repository_impl     1.4
   992  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_saga_state_store     3.9
   993  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_sales_order_repository_impl     4.5
   994  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_sales_repository_impl     5.0
   995  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_supplier_repository_impl     4.0
   996  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_system_setting_repository_impl     1.9
   997  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_tax_repository_impl     4.3
   998  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_tax_transaction_repository_impl     2.3
   999  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_trial_balance_repository     1.8
  1000  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_umkm_repository_impl     1.4
  1001  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_unit_of_work_impl     1.9
  1002  ✅ OK      Infrastructure          adapters/secondary_impl/sqlalchemy_work_order_repository_impl     4.7
  1003  ✅ OK      Infrastructure          adapters/secondary_impl/tax_authority_coretax_adapter     2.1
  1004  ✅ OK      Infrastructure          adapters/secondary_impl/timestamp_notary_impl     2.3
  1005  ✅ OK      Infrastructure          adapters/secondary_impl/whatsapp_business_notification     2.2
  1006  ✅ OK      Infrastructure          event_gateway/event_dead_letter_queue_manager    66.2
  1007  ✅ OK      Infrastructure          event_gateway/event_deduplicator_idempotency      1.1
  1008  ✅ OK      Infrastructure          event_gateway/event_enricher_context              1.0
  1009  ✅ OK      Infrastructure          event_gateway/event_envelope                      1.4
  1010  ✅ OK      Infrastructure          event_gateway/event_gate_singleton                0.7
  1011  ✅ OK      Infrastructure          event_gateway/event_normalizer_canonical          0.9
  1012  ✅ OK      Infrastructure          event_gateway/event_router_to_transformer         0.8
  1013  ✅ OK      Infrastructure          event_gateway/event_schema_validator              0.7
  1014  ✅ OK      Infrastructure          event_gateway/event_source_authenticator          0.5
  1015  ✅ OK      Infrastructure          event_gateway/gateway_exceptions                  0.6
  1016  ✅ OK      Infrastructure          projections/analytics_bi/dashboard_data_provider    32.3
  1017  ✅ OK      Infrastructure          projections/analytics_bi/financial_ratios_calculator     0.9
  1018  ✅ OK      Infrastructure          projections/analytics_bi/kpi_threshold_alerter     1.2
  1019  ✅ OK      Infrastructure          projections/analytics_bi/profitability_by_segment     0.9
  1020  ✅ OK      Infrastructure          projections/analytics_bi/trend_analyzer_12month     1.2
